ts_code,ln_mv
300510.SZ,26.886626625607953
600081.SH,27.308698298251045
600079.SH,28.88782804020141
600080.SH,26.395824385678438
600082.SH,26.247494682559815
600085.SH,29.23861338288639
600088.SH,27.22000548533129
600084.SH,27.201219002691683
600089.SH,29.55550138025445
600096.SH,29.140564213909144
600094.SH,27.33018448724005
600097.SH,26.325582530867877
600098.SH,28.47460413633393
600095.SH,28.757593380755896
600099.SH,26.287678652274398
600100.SH,28.54838023351538
600101.SH,27.064657270983705
600103.SH,26.978059405878426
600104.SH,30.63262961238733
600106.SH,27.481602170667667
600107.SH,25.710427774857024
600105.SH,27.892039385874778
600108.SH,27.103244773197112
600109.SH,28.869096109393123
600110.SH,27.70892404723572
600111.SH,30.269127260646563
600113.SH,27.954771195218886
600115.SH,29.775497140068836
600114.SH,28.134815862321048
600116.SH,27.890637677299594
600117.SH,27.91230658375647
600118.SH,28.89958567310335
600119.SH,26.524083320911707
600120.SH,28.36172991636696
600121.SH,26.94909275995716
600127.SH,26.829411880239277
600126.SH,28.714533454544032
600123.SH,27.643064200394992
600128.SH,26.30774712100697
600125.SH,27.361480548474223
600129.SH,27.912735394494003
600130.SH,26.28490854444149
600135.SH,26.858855463003625
600131.SH,28.38012989893253
600133.SH,27.61177783087133
600137.SH,25.996360167942186
600136.SH,26.71473509029332
600132.SH,28.61330670943647
600138.SH,27.294750970885456
600141.SH,28.63512313678408
600143.SH,28.908735863594977
600149.SH,26.08938240283819
600148.SH,26.50728572555042
600150.SH,30.489672833301643
600152.SH,26.577372560256393
600151.SH,27.730300010863385
600153.SH,28.717334211689252
600155.SH,28.119090118669043
600156.SH,26.39840964180934
600158.SH,27.43420686807081
600157.SH,28.782724086365302
600159.SH,26.21026341984505
600160.SH,29.670093340106614
600161.SH,29.027208841972147
600162.SH,27.025571881682232
600163.SH,27.663804718345094
600165.SH,26.328695991076945
600167.SH,27.96960618116887
600166.SH,28.383315732933053
600168.SH,26.909004002873804
600169.SH,27.428529308637284
600170.SH,28.404904285709907
600171.SH,28.52248465269951
600172.SH,27.220651287822047
600177.SH,28.863754508269935
600173.SH,26.83501256335928
600178.SH,27.263213898816506
600179.SH,27.949653935155304
600176.SH,29.225113521114583
600180.SH,26.935394877041205
600182.SH,27.017202541978808
600183.SH,29.900393211928375
600184.SH,27.916475816678687
600186.SH,27.73258381791292
600187.SH,26.918873475062437
600185.SH,27.725383918476357
600188.SH,30.232253174409987
600189.SH,26.978370770662327
600191.SH,26.6977872870018
600192.SH,26.88259821215393
600193.SH,26.02120968374463
600197.SH,27.283518056367775
600195.SH,27.374876961832978
600196.SH,29.582902278662182
600198.SH,27.80622879272399
600199.SH,27.250420654538864
600200.SH,25.109401283878263
600201.SH,27.581469608065543
600202.SH,26.163029569474777
600203.SH,27.5343612545637
600206.SH,28.116243256508973
600207.SH,26.992961540775134
600208.SH,28.88540665579987
600210.SH,27.588715992845824
600211.SH,27.932939873933126
600212.SH,27.286405756717347
600217.SH,27.322238759444158
600215.SH,26.587860991517445
600218.SH,26.71769479933045
600216.SH,28.033379203108954
600219.SH,29.196472111881402
600221.SH,29.513348651818745
600222.SH,26.661695661365627
600223.SH,27.476665805349178
600227.SH,26.736178959465853
600226.SH,27.465791042599374
600228.SH,25.89125929396331
600229.SH,26.864179110288642
600230.SH,27.024394062514784
600231.SH,27.113678491234534
600232.SH,26.28271441306211
600233.SH,29.388410527869993
600234.SH,26.20476559924354
600235.SH,26.17994116315168
600237.SH,26.903537556824592
600236.SH,29.25869495060538
600239.SH,26.698075693188155
600238.SH,26.46609977966552
600241.SH,26.25472149932899
600243.SH,25.75760138148586
600246.SH,27.99731891476942
600249.SH,26.502155784089418
600248.SH,28.0186315760323
600250.SH,26.592780302967512
600252.SH,27.563131332138024
600255.SH,27.305926206170685
600251.SH,27.181465758995582
600256.SH,28.891861555384068
600257.SH,26.28898014086939
600258.SH,28.077069965088864
600259.SH,28.357474970994833
600261.SH,26.84996725000092
600265.SH,26.22477870893971
600266.SH,27.60631793778986
600262.SH,26.71347960215274
600267.SH,27.921236779999806
600268.SH,27.661655882510857
600269.SH,27.821427265240438
600271.SH,28.18482500464947
600272.SH,26.62842266998139
600273.SH,27.834175984693772
600276.SH,31.331836108064813
600278.SH,27.261679523065645
600279.SH,27.227861923103042
600280.SH,26.68755316099296
600281.SH,26.592304505438474
600282.SH,28.669037920084893
600284.SH,27.259742941970615
600285.SH,27.901076323510992
600283.SH,27.051674068633695
600287.SH,26.257505876896143
600289.SH,26.812549677489617
600288.SH,27.093917223083142
600292.SH,27.575878391139426
600293.SH,26.608383171493465
600295.SH,28.69460481215251
600298.SH,28.753178663423483
600299.SH,28.62749741999062
600300.SH,27.041656789031958
600302.SH,26.268627854235113
600301.SH,27.998543105600962
600303.SH,26.24278702274422
600305.SH,27.49520830639327
600307.SH,27.734131940528034
600308.SH,27.026018985740993
600309.SH,30.57720948434199
600313.SH,27.277693324448432
600310.SH,27.133884616428126
600312.SH,28.408116379768654
600316.SH,28.785771653156026
600315.SH,28.035861986174126
600318.SH,26.930487417691914
600319.SH,26.349446773432042
600320.SH,28.533452017961558
600322.SH,26.469191353155868
600323.SH,28.419019849685167
600325.SH,27.909435134116297
600326.SH,28.40809842305624
600327.SH,26.807424966391356
600329.SH,28.754572119551764
600328.SH,27.784356673948558
600332.SH,29.098344679183963
600331.SH,28.66725688243189
600330.SH,27.608891545136068
600333.SH,26.511513369638664
600335.SH,27.59671896160855
600336.SH,27.058668328688324
600337.SH,26.413698316306782
600338.SH,27.69833007392198
600345.SH,27.57025428570723
600339.SH,28.306649692821342
600340.SH,27.472249315518404
600343.SH,27.616303949056658
600346.SH,30.005151339474363
600348.SH,28.61966506699186
600350.SH,29.18252078410575
600351.SH,27.007773128395414
600352.SH,28.867081108258404
600353.SH,27.823099345303667
600354.SH,26.622371746734938
600355.SH,25.659617456479822
600356.SH,26.336162798374367
600358.SH,26.446823539830632
600359.SH,26.356800714347838
600360.SH,27.45468695930689
600362.SH,29.741438437513708
600361.SH,28.14487798394809
600363.SH,28.55661024334073
600365.SH,25.644391217125804
600366.SH,28.096332807039822
600367.SH,26.981453234149217
600368.SH,27.270022725779384
600370.SH,27.351236428213344
600369.SH,28.74183034185293
600372.SH,29.44277996384759
600371.SH,26.361175140215497
600373.SH,27.944009114562782
600375.SH,27.733327054251497
600376.SH,27.265598090432395
600377.SH,29.602151987228698
600378.SH,28.844630045888977
600379.SH,26.799084541135148
600380.SH,28.438795179486394
600381.SH,26.263683383564654
600382.SH,26.681135610145187
600386.SH,26.654419712950276
600383.SH,28.183822121722823
600392.SH,29.041118839275317
600389.SH,27.57747333472592
600395.SH,27.737137871155134
600391.SH,27.683084783097772
600388.SH,28.06069482650495
600390.SH,28.620503997247372
600396.SH,26.959692696547375
600397.SH,27.13316990510767
600405.SH,26.70439696217623
600398.SH,28.82915033095537
600399.SH,27.735644429919986
600400.SH,26.94604408342829
600403.SH,27.545541614908476
600783.SH,27.56690139817393
600782.SH,27.951683860288863
600785.SH,26.386681576630444
600784.SH,26.848860391379628
600790.SH,27.048460191509125
600787.SH,27.902189895647222
600789.SH,27.54692080693865
600791.SH,26.169462372732188
600792.SH,26.780800355360796
600793.SH,26.86166562625063
600794.SH,27.036940672649155
600795.SH,29.746500772372997
600797.SH,27.64711449983211
600796.SH,26.99188990974683
600798.SH,26.904979217217623
600800.SH,26.867921297810653
600801.SH,28.850258299557762
600802.SH,26.24554092887898
600803.SH,29.39964617645284
600805.SH,26.907435060873055
600807.SH,26.39369899293545
600808.SH,28.793218752421346
600810.SH,27.614525544296797
600809.SH,30.715369354247787
600812.SH,27.75987968880388
600814.SH,27.064509267708065
600815.SH,26.962982665662675
600818.SH,26.613884381518847
600816.SH,28.693753271543294
600817.SH,27.228696546013744
600819.SH,27.09691385814441
600820.SH,28.377561412279665
600821.SH,27.74298059081249
600822.SH,27.114605590231402
600824.SH,26.830323318967782
600825.SH,27.342251236696118
600826.SH,27.412788199063627
600827.SH,28.212968890640163
600828.SH,27.305618791492396
600829.SH,26.909364669429102
600830.SH,26.92457490032294
600831.SH,26.49357577036676
600833.SH,26.4212530377286
600834.SH,26.777293500598798
600835.SH,28.618586635577177
600838.SH,26.574216606934808
600839.SH,29.14345639260639
600841.SH,27.599220395822147
600843.SH,27.427511615324832
600844.SH,26.559737967691316
600845.SH,29.58376736395238
600847.SH,25.910873312071462
600846.SH,27.190194641737403
600850.SH,28.181752775921847
600848.SH,28.470708548779633
600851.SH,27.45823615803626
600853.SH,26.716085814293656
600857.SH,26.392530484896064
600854.SH,26.385462240875466
600855.SH,27.36819894821937
600858.SH,26.41510377783793
600860.SH,27.28942732386363
600859.SH,28.079313549639895
600861.SH,27.815830846150018
600864.SH,27.986785609222846
600865.SH,26.552567995988166
600863.SH,28.6153532276984
600862.SH,28.93026007625341
600866.SH,27.908053625374578
600868.SH,26.988162374848525
600869.SH,27.895506254290634
600867.SH,28.132433537070973
600871.SH,28.983561504973732
600872.SH,28.012537370777117
600873.SH,28.77916347553898
600875.SH,29.559500383378257
600876.SH,27.284316424143846
600874.SH,27.56652483037904
600877.SH,28.03819908644997
600879.SH,28.948717218611158
600882.SH,27.962327116073013
600883.SH,26.031985550984583
600880.SH,27.056662736007112
600881.SH,27.13285565585577
600885.SH,28.911881612589543
600884.SH,28.546950858974075
600886.SH,30.125779437635426
600887.SH,30.479889780563298
600888.SH,27.6957039001597
600893.SH,30.031660706621313
600892.SH,25.84293364983742
600889.SH,27.05472280914272
600894.SH,27.489296537377385
600895.SH,29.309698826720652
600897.SH,27.152954440315384
600906.SH,28.529744440539915
600905.SH,30.14466623653781
600900.SH,31.853003030616456
600903.SH,27.419813464133586
600901.SH,28.87004972374816
600908.SH,27.9292977874155
600909.SH,28.682953977443727
600916.SH,27.955015831038647
600925.SH,28.86578174041973
600918.SH,29.192641794334154
600927.SH,28.429713795335875
600917.SH,27.535088396716773
600919.SH,30.693443952662495
600926.SH,30.105971295508034
600928.SH,28.181067453001667
600929.SH,27.487492201293943
600930.SH,30.91151287514381
600933.SH,28.215416287546766
600935.SH,27.528189901223882
600938.SH,32.45593716274912
600939.SH,27.257713163261243
600936.SH,27.17687504169863
600941.SH,33.10213688519829
600955.SH,27.388758453667627
600956.SH,28.860436047488566
600959.SH,28.22172523458743
600958.SH,29.906970148281363
600960.SH,26.850459160006608
600961.SH,27.89032703550026
600963.SH,27.4609828930324
600962.SH,26.986558227267096
600965.SH,26.786627703479233
600966.SH,27.246025681121314
600968.SH,29.058383694437357
600967.SH,29.0085727641913
600970.SH,28.516226246854977
600969.SH,26.355867746715695
600973.SH,27.345348628108297
600971.SH,27.460948355599648
600975.SH,27.440037691155716
600977.SH,28.576712579299297
600976.SH,27.178208387958424
600979.SH,27.16629184556528
600980.SH,26.771541880906156
600981.SH,27.241254377101658
600982.SH,26.995681280196173
600983.SH,27.494293285277625
600984.SH,26.769139870219043
600985.SH,28.872531710712437
600986.SH,27.885317004414375
600989.SH,30.06106447841051
600988.SH,29.22474926386886
600987.SH,27.347814783459313
600992.SH,26.668294274423104
600990.SH,27.386225822110404
600996.SH,27.689082338242034
600993.SH,27.81554055219823
600995.SH,28.81663948677505
600999.SH,30.383951265818236
600997.SH,27.632921015974926
600998.SH,28.62342867165064
601000.SH,28.51141642523173
601001.SH,28.49530528857594
601002.SH,26.984734534934567
601003.SH,28.081095876890046
601005.SH,27.94730768874589
601006.SH,30.210965287443948
601007.SH,26.418915328372425
601008.SH,27.339149050503327
601009.SH,30.34051921516684
601011.SH,26.99373128292209
601010.SH,26.89805144118143
601012.SH,30.114966921228294
601015.SH,27.353641291409755
601016.SH,28.307993474095312
601019.SH,28.281142938845548
601020.SH,28.1739881658958
601018.SH,29.596700354238656
601022.SH,27.85081420791714
601021.SH,29.269817578555088
601033.SH,27.95158171694627
601059.SH,29.373969470767715
601038.SH,28.041760264536165
601065.SH,27.03123817123336
601061.SH,29.02545724274006
601058.SH,29.092883775574236
601068.SH,28.06003857129192
601066.SH,30.620755878550217
601069.SH,28.252716443862543
601083.SH,28.08606221269852
601089.SH,27.982578989967802
601077.SH,29.686888968789265
601096.SH,27.809831787019682
601086.SH,27.282824415610776
601088.SH,31.94351224465263
601098.SH,28.477407704090453
601099.SH,28.631546458061464
601100.SH,29.98009223589124
601108.SH,28.964429514353565
601101.SH,27.72778334409112
601107.SH,28.167196038083002
601106.SH,28.35243251261979
601113.SH,26.83850082095221
601111.SH,30.174188726403283
601117.SH,29.25410711023854
601121.SH,27.019269573572597
601116.SH,27.103133488484307
601118.SH,28.375563861793694
601127.SH,30.66090107916111
601133.SH,27.260896267029878
601126.SH,27.998475166794623
601128.SH,28.58146911594281
601136.SH,29.324677790998738
601138.SH,31.91689185085779
601137.SH,28.052901947931623
601156.SH,28.461325884562104
601155.SH,28.91445089107614
601139.SH,28.27518942890569
601162.SH,29.23637272317812
601158.SH,28.45097714335219
601163.SH,27.74791486740005
601168.SH,29.064126779800574
601166.SH,31.518782167778316
601187.SH,28.247647758112777
601169.SH,30.256151103777274
601179.SH,28.84677344471645
601177.SH,27.401274940183754
601186.SH,30.04235330507281
601188.SH,26.864238451328635
601198.SH,28.939664730628294
601212.SH,28.539521365122102
601200.SH,27.737168890186986
601211.SH,31.19375376956267
601199.SH,27.00716768987905
601208.SH,28.016687085954445
601216.SH,29.134534635733857
601218.SH,26.75791784353514
601226.SH,27.370360571695166
601229.SH,30.32986809467259
601222.SH,27.810804687761628
601225.SH,30.69063411619579
601231.SH,28.892774542525945
601236.SH,29.06898042259514
601228.SH,28.56417174374432
601233.SH,28.71874037030453
601279.SH,27.198061167049715
601238.SH,29.669431086792613
601288.SH,33.08991965257812
601298.SH,29.392753706884562
601319.SH,31.229128025675045
601326.SH,28.251924537301804
601311.SH,27.717063705428416
601318.SH,32.30013008127068
601328.SH,31.857591071265617
603937.SH,26.128943515675612
603948.SH,26.56764897432742
603949.SH,26.734327269108658
603933.SH,26.575618455736816
603938.SH,27.0690960395128
603939.SH,28.69618469230478
603950.SH,27.368989271163507
603936.SH,27.183520114479236
603958.SH,26.653976053826185
603960.SH,26.97242734010191
603955.SH,26.92858694445684
603967.SH,26.732046386721333
603956.SH,26.691860122485778
603966.SH,26.823912366697165
603959.SH,26.352647369614342
603968.SH,26.292157366634058
603976.SH,26.535780286299943
603970.SH,26.669298275362657
603980.SH,26.733193101081415
603978.SH,26.64088459422019
603969.SH,27.30156050272311
603977.SH,27.421955291039666
603979.SH,28.75155538493429
603982.SH,26.47617395123989
603983.SH,28.121607092919255
603985.SH,27.3496509495535
603989.SH,27.20613291932724
603990.SH,26.856567368127592
603987.SH,26.722594337459753
603986.SH,29.67604057228029
603991.SH,27.008893389069907
603988.SH,27.04448007491478
603992.SH,27.904302554596597
603995.SH,27.218180663409196
605001.SH,26.483592109938474
605003.SH,26.263155890277023
603993.SH,30.669853430410036
603997.SH,28.04326507144471
603999.SH,26.71840362942069
603998.SH,26.899617751755116
605005.SH,27.355390136480167
605006.SH,26.83719141967588
605009.SH,27.504961461815146
605008.SH,27.54817897014873
605007.SH,27.103263183637328
605011.SH,27.52591056902593
605016.SH,27.473554178776723
605018.SH,27.13479461218269
605020.SH,27.832168096567088
605028.SH,26.540376996909615
605033.SH,26.38989181315813
605055.SH,26.604245650879122
605050.SH,27.511770528319385
605056.SH,27.146449855641805
605060.SH,27.10449515097286
605058.SH,26.757162123839244
605066.SH,26.70640027508508
605068.SH,26.57858905364623
605069.SH,26.2006431516043
605077.SH,27.016576233155597
605081.SH,25.6687552532347
605080.SH,26.65177267970064
605086.SH,26.957331405065535
605088.SH,27.459409243586027
605089.SH,26.617883524161773
605090.SH,28.306185087373798
605098.SH,26.795931271086907
605099.SH,27.84083022298764
605100.SH,26.567312284461117
605111.SH,27.944144405891226
605108.SH,26.9450878523868
605116.SH,27.579395615945778
605117.SH,29.188817293487286
605118.SH,27.95213761727115
605122.SH,26.233981187438733
605123.SH,27.520595451703333
605136.SH,26.6915832850424
605128.SH,27.419689773472662
605138.SH,26.78835692423119
605133.SH,27.53117989026239
605151.SH,26.330308843619072
605155.SH,26.277943840277448
605158.SH,26.890034543072314
605162.SH,26.592763398592993
605166.SH,26.68360870331675
605167.SH,26.919370823736067
605168.SH,27.27271385276709
605169.SH,26.89301714533067
605177.SH,26.229072136177102
605178.SH,26.159469260539872
605180.SH,26.35575637070837
605179.SH,27.40837244214225
605183.SH,27.468578828670154
605186.SH,26.44328904733243
605188.SH,27.034973964255165
605189.SH,26.523907614532238
605196.SH,27.745367231245915
605198.SH,28.133062511079803
605208.SH,26.78377139438265
605199.SH,26.629444338642063
605228.SH,27.143255596187686
605222.SH,27.211464837264778
605218.SH,26.903115024610464
605255.SH,26.554653646447445
605258.SH,26.36687358856654
605259.SH,26.893837446559683
605266.SH,26.549464107582082
605268.SH,26.808133428249327
605286.SH,27.19400341930728
605277.SH,27.435120041341147
605287.SH,26.1140712229296
605288.SH,26.664140805947817
605289.SH,26.718681642540947
605296.SH,28.185418168666303
605300.SH,27.17154436385566
605303.SH,26.056123905053653
605299.SH,26.673529355730736
605298.SH,26.54056641349297
605305.SH,27.438394790915922
605318.SH,26.639538952555128
605319.SH,27.47724172994653
605333.SH,28.032911675744405
605338.SH,26.921399691338344
605339.SH,27.375264459517517
605337.SH,26.937314703427568
605336.SH,26.413099078182483
605358.SH,28.137203099526953
605365.SH,27.336632750478255
605366.SH,26.734176510066444
605368.SH,27.306966278937228
605376.SH,27.725166981818777
605378.SH,27.210589825940207
605377.SH,26.964028867711505
605369.SH,26.859162320447904
605389.SH,27.204626272302306
605388.SH,26.847879912528082
605398.SH,27.01884724030216
605399.SH,26.77379134823046
605500.SH,26.737012288343028
605499.SH,30.37122527605779
605507.SH,27.8854808664931
605488.SH,27.537143411720976
605555.SH,27.442571372980126
605566.SH,26.479901575271803
605567.SH,26.145569183275438
605577.SH,27.109022192856568
605580.SH,26.934668804419655
605599.SH,27.83839658556453
605588.SH,26.635538494124436
605589.SH,28.59243134953568
605598.SH,27.298512736833665
688001.SH,27.830146764620416
688002.SH,28.779257236723925
688003.SH,27.631212345642982
688005.SH,28.099852903148037
688007.SH,27.338457964502393
688004.SH,26.041308063060914
688006.SH,27.834332885899205
688008.SH,29.978780563056034
688009.SH,29.383944699481063
688010.SH,27.077306169830862
688011.SH,26.86873819653374
688012.SH,30.138020660511806
688013.SH,26.42742626950086
688017.SH,28.531300457895227
688015.SH,26.76756345607568
688016.SH,27.94443397159236
688018.SH,28.491383518364515
688019.SH,28.53115787296879
688020.SH,26.770620373520277
688021.SH,25.69706252976668
688022.SH,26.369913356311038
688023.SH,27.08318793632892
688025.SH,27.63710074000476
688026.SH,26.37306902896562
688027.SH,28.643702109853596
688028.SH,26.644851414473457
688030.SH,26.60564903634524
688031.SH,27.157957177188948
688029.SH,28.09306232652557
688032.SH,27.92006881875755
688033.SH,26.675323636817843
688035.SH,27.11681806172671
688036.SH,29.924529792271947
688037.SH,28.45186948703486
688045.SH,26.304442586200143
688041.SH,31.085408179031297
688038.SH,26.061167500543093
688039.SH,27.09879063636354
688046.SH,27.23228829503376
688047.SH,29.24742590323269
688048.SH,27.909975471874056
688049.SH,27.466130663297307
688050.SH,28.033022324725152
688052.SH,28.528007385839967
688051.SH,26.221655062417057
688053.SH,26.650191862916824
688055.SH,27.91620007816221
688056.SH,26.308657601974794
688057.SH,26.665750201832676
688058.SH,26.21242724800112
688059.SH,27.07093412359377
688062.SH,27.916702187713163
688060.SH,26.23785017725199
688061.SH,26.725412543342923
688063.SH,27.686695154534036
688065.SH,28.89047611240114
688066.SH,27.094877879562866
688067.SH,26.00679438602101
688070.SH,26.949876100363706
688069.SH,26.39805538255796
688068.SH,28.443278609988475
688071.SH,26.774676487493995
688072.SH,29.158324451968248
688073.SH,26.969789462428995
688075.SH,27.004141171791503
688076.SH,28.01560928764111
688077.SH,26.649665383284074
688078.SH,26.23985011932732
688079.SH,26.913755894760133
688080.SH,26.583050264765447
688081.SH,26.349781303663416
688082.SH,29.25165896073259
688083.SH,27.73989201980766
688084.SH,27.370026349440465
688085.SH,27.213870845456857
688087.SH,27.046762936453533
688089.SH,26.875109721456585
688088.SH,28.2902185493066
688090.SH,26.82394627810571
688091.SH,28.031822292597287
688092.SH,26.063424695750236
688093.SH,27.599643488165228
688095.SH,27.291142456049887
688097.SH,27.92631152923639
688096.SH,26.157827547673207
688098.SH,26.67698716606737
688099.SH,28.7217167258602
688100.SH,28.15715715823039
688101.SH,26.933902256684153
688102.SH,27.82206000339674
688103.SH,27.076708030905245
688106.SH,27.4861682830275
688107.SH,27.80204081860892
688105.SH,27.613673571811837
688108.SH,27.468975147508225
688109.SH,26.53291748487222
688110.SH,28.814049753572874
