ts_code,momentum_12m_ex1m
600081.SH,0.4979056336493407
600079.SH,0.1419604333230542
600080.SH,0.2188712086948179
600082.SH,1.0745242157763486
600085.SH,-0.02885413283440752
600088.SH,0.11375704294263667
600084.SH,0.2680242735441709
600089.SH,-0.10179558854045889
600096.SH,0.19160628844839378
600094.SH,0.06405808400740665
600097.SH,0.4070805593619513
600098.SH,0.08854969911397381
600095.SH,0.8076163774982671
600099.SH,0.5091956521739129
600100.SH,0.5063705871221214
600101.SH,0.3121217063535211
600103.SH,0.35008990495761627
600104.SH,0.18388323731835188
600106.SH,0.6634625148079203
600107.SH,0.44020609776869357
600105.SH,1.5539713289422705
600108.SH,0.2772537868123204
600109.SH,0.2669093444909345
600110.SH,0.9856588751658675
600111.SH,0.9419444030110093
600113.SH,3.1540424030112826
600115.SH,-0.02777558016877646
600114.SH,0.5325043454209162
600116.SH,-0.019373365908019413
600117.SH,0.12113095238095206
600118.SH,0.3239230996358389
600119.SH,0.2227920492771287
600120.SH,0.8175036406357488
600121.SH,0.3725604996096801
600127.SH,0.1899633240460088
600126.SH,1.5019565309854963
600123.SH,-0.13253506248314306
600128.SH,0.787502138485566
600125.SH,-0.03210182473530088
600129.SH,-0.18572466834880663
600130.SH,0.09940532637901067
600135.SH,0.5959273385480637
600131.SH,0.03736629112272394
600133.SH,0.11476859158978359
600137.SH,0.6605004789272031
600136.SH,0.5048484848484849
600132.SH,-0.06964093939034399
600138.SH,0.021606154423492008
600141.SH,0.2596183678228512
600143.SH,0.9509189137805378
600149.SH,0.7336078390493066
600148.SH,0.8981299585457461
600150.SH,-0.18747678069228224
600152.SH,0.3771033427601641
600151.SH,0.6234355537101846
600153.SH,0.3346839413025464
600155.SH,0.1893407139308778
600156.SH,1.3556199327861822
600158.SH,0.1307075954348682
600157.SH,0.22186911487758953
600159.SH,0.4261806812571993
600160.SH,0.39511625799196914
600161.SH,-0.21036257348556286
600162.SH,0.3366069131143321
600163.SH,-0.016545237869534102
600165.SH,1.0456103678929765
600167.SH,0.14012470665453014
600166.SH,0.04559612616149711
600168.SH,0.1973427672955974
600169.SH,0.3582889976590763
600170.SH,0.07301531420524576
600171.SH,0.6349157709205107
600172.SH,1.3407874617737001
600177.SH,0.07807597532791521
600173.SH,0.8159928821664907
600178.SH,0.7137187344018634
600179.SH,0.3739872001008857
600176.SH,0.1335040415814719
600180.SH,0.24797262756761773
600182.SH,0.2385416652303386
600183.SH,0.7098476886953233
600184.SH,1.2366345444948068
600186.SH,0.9377558186195826
600187.SH,0.28432611019337284
600185.SH,0.1743489805844386
600188.SH,-0.18787101901293835
600189.SH,0.0695252229486717
600191.SH,0.7145074676959222
600192.SH,1.5538947266943028
600193.SH,0.3380841895923101
600197.SH,-0.09798844383022876
600195.SH,0.17588719485034376
600196.SH,0.11197471172585538
600198.SH,0.8053643185669328
600199.SH,-0.04620501441785574
600200.SH,-0.32498234976535567
600201.SH,0.2280604207209711
600202.SH,0.6757494568052551
600203.SH,1.0695760856250385
600206.SH,1.226699707751215
600207.SH,0.25199297048111446
600208.SH,1.081639566395664
600210.SH,0.3817992441151089
600211.SH,0.16781984772014935
600212.SH,0.5947680017553769
600217.SH,0.07583057691049055
600215.SH,0.2466181956067406
600218.SH,0.3601253229590473
600216.SH,0.2028949920685148
600219.SH,0.09558895903932951
600221.SH,0.3348464619492655
600222.SH,0.47023764825844494
600223.SH,0.3349167693321491
600227.SH,0.8262130642334884
600226.SH,0.5190721649484537
600228.SH,0.05879067169389762
600229.SH,0.1582830048739139
600230.SH,0.1967798992052725
600231.SH,0.5678913126674319
600232.SH,0.5135306675898679
600233.SH,-0.037542881867537625
600234.SH,2.477106227106227
600235.SH,0.45141485816888505
600237.SH,0.5503126580532438
600236.SH,-0.08241487709729955
600239.SH,0.32709587183182165
600238.SH,-0.2771756978653531
600241.SH,0.6246757856226282
600243.SH,0.07085624174231775
600246.SH,0.0186290667154978
600249.SH,0.6012159174649964
600248.SH,0.1512196922168505
600250.SH,0.5454608559982017
600252.SH,0.2473003645367633
600255.SH,1.1166579085654231
600251.SH,0.1482850500715307
600256.SH,0.022737508100923787
600257.SH,0.2653514283320768
600258.SH,0.16856319961443722
600259.SH,1.3738328072257995
600261.SH,0.2698512953482701
600265.SH,0.39642290028281146
600266.SH,0.2944314966315039
600262.SH,0.23644903756434688
600267.SH,0.6402303428590395
600268.SH,0.6651266397161955
600269.SH,0.049916356375802606
600271.SH,0.19961905577194705
600272.SH,0.4048125
600273.SH,0.30529111984544666
600276.SH,0.4131450740152587
600278.SH,0.37472698162353324
600279.SH,0.5683596036050095
600280.SH,0.5639272675209392
600281.SH,1.8757305645345612
600282.SH,0.013510855884203643
600284.SH,0.24261403663261683
600285.SH,0.08346495710613544
600283.SH,-0.12748979900256907
600287.SH,1.1582104745456419
600289.SH,4.0431288819875775
600288.SH,0.8349096179928008
600292.SH,1.5109642166443256
600293.SH,0.3415977961432508
600295.SH,0.10188550658791473
600298.SH,0.18952788661761177
600299.SH,-0.10144941141129848
600300.SH,0.4682449883163202
600302.SH,1.0080447342475147
600301.SH,0.26858823529411757
600303.SH,0.4174185831794529
600305.SH,0.09421743587482512
600307.SH,0.3782051282051284
600308.SH,0.13032971608033384
600309.SH,-0.32455810764831594
600313.SH,0.17299523637551806
600310.SH,0.05624036544944311
600312.SH,-0.23183135191535253
600316.SH,1.11978162010562
600315.SH,0.25172100925931873
600318.SH,0.651409204642086
600319.SH,1.2197370530703862
600320.SH,0.21867927714913038
600322.SH,1.1394317074421703
600323.SH,0.11108196033161932
600325.SH,-0.12716743372450456
600326.SH,1.9904507529507525
600327.SH,0.5453335235106737
600329.SH,0.016922955620303215
600328.SH,0.06926743431168214
600332.SH,-0.10358083251146699
600331.SH,0.6037518976360876
600330.SH,0.21049008394656776
600333.SH,0.37664864864864867
600335.SH,0.10238907849829348
600336.SH,0.5815895922868406
600337.SH,0.5057083703046436
600338.SH,0.25948078215836756
600345.SH,0.6179377584503651
600339.SH,0.1233680890212916
600340.SH,1.230325992580314
600343.SH,0.7217176905691391
600346.SH,0.02881001365087843
600348.SH,-0.011890321756894862
600350.SH,0.20887491264849745
600351.SH,0.15688684075780834
600352.SH,0.20698516117615906
600353.SH,1.6826177182667128
600354.SH,0.4503569794502287
600355.SH,-0.009991761798281873
600356.SH,0.4319493253503406
600358.SH,1.4885326657514333
600359.SH,0.3183880308880309
600360.SH,1.331269722808234
600362.SH,0.12039622177511333
600361.SH,0.03266775332790006
600363.SH,1.0867213660092845
600365.SH,0.45204258287899546
600366.SH,1.4632314885870823
600367.SH,0.5993430320762897
600368.SH,0.22544545290926377
600370.SH,0.6562706270627063
600369.SH,0.23172281151649377
600372.SH,-0.048431362539696154
600371.SH,0.3808866655166463
600373.SH,-0.20925916340700534
600375.SH,0.787252682794769
600376.SH,0.3456885315121808
600377.SH,0.18816371887628414
600378.SH,-0.06928669172349955
600379.SH,0.6975403594273529
600380.SH,0.14644002672903444
600381.SH,0.42308176100628936
600382.SH,0.5940247116717707
600386.SH,0.4548286604361371
600383.SH,0.3549760028977632
600392.SH,1.4294516890203017
600389.SH,0.6168415287576239
600395.SH,-0.1043957715415621
600391.SH,0.9525124149252631
600388.SH,0.03139776265713312
600390.SH,0.5554045751870191
600396.SH,0.38384547475456576
600397.SH,2.5337374522833307
600405.SH,0.718599033816425
600398.SH,0.07284658538100075
600399.SH,0.008440779610194848
600400.SH,0.08852931209759396
600403.SH,0.7052861099652304
600783.SH,0.3907989239084828
600782.SH,0.29809267069582734
600785.SH,0.25552489880829676
600784.SH,0.44160409778940446
600790.SH,0.19924600758675615
600787.SH,0.25942343295424486
600789.SH,0.5320019706817868
600791.SH,0.560117714797518
600792.SH,0.2893525437914749
600793.SH,2.0315898911686325
600794.SH,0.5991058122205662
600795.SH,-0.16298086065527917
600797.SH,1.1758403331785627
600796.SH,0.42469284774023675
600798.SH,0.5458835123352651
600800.SH,1.1773399014778323
600801.SH,-0.11017544695498871
600802.SH,0.9802374893977948
600803.SH,-0.07497703016276425
600805.SH,0.38604450505865806
600807.SH,0.22686300758589895
600808.SH,0.9457236842105263
600810.SH,0.5835634547591069
600809.SH,-0.026898306508901237
600812.SH,0.5248221382660321
600814.SH,0.326093126093126
600815.SH,0.49695767195767204
600818.SH,-0.04000983945681447
600816.SH,0.1928274428274428
600817.SH,0.25613030847854734
600819.SH,0.5595227702604395
600820.SH,-0.09176100279068033
600821.SH,0.12598381592518515
600822.SH,0.3307239670704518
600824.SH,0.43420309853854366
600825.SH,0.9014531467037076
600826.SH,0.8582084669240335
600827.SH,0.2713955463294959
600828.SH,0.778569534667904
600829.SH,0.40144430144430143
600830.SH,0.3768475356716501
600831.SH,1.2305423878293464
600833.SH,0.17366410357929252
600834.SH,-0.06665639171839177
600835.SH,1.1395025922567419
600838.SH,0.4248172375580952
600839.SH,1.324970551398867
600841.SH,0.2320448171895777
600843.SH,0.7182490387459333
600844.SH,0.39869860987873396
600845.SH,-0.2605103032162396
600847.SH,0.6639529969873359
600846.SH,0.5795889604106189
600850.SH,0.45883720472053113
600848.SH,-0.0021046477638116956
600851.SH,0.5237094271894869
600853.SH,0.17787137105318918
600857.SH,1.2359948390194135
600854.SH,0.4280909090909091
600855.SH,0.54517405817835
600858.SH,0.4922279792746115
600860.SH,0.523866836224907
600859.SH,0.05859719854901435
600861.SH,0.3393770850393787
600864.SH,0.39699788304577566
600865.SH,0.42821680860896527
600863.SH,-0.05855559466062754
600862.SH,0.32423614211902785
600866.SH,0.45652988855116505
600868.SH,0.7001793868232226
600869.SH,0.5140773881015293
600867.SH,0.024440174402404535
600871.SH,0.12473943133494525
600872.SH,0.031778392412149636
600873.SH,0.07213377318799008
600875.SH,0.0694833021262995
600876.SH,0.31619410125530356
600874.SH,0.06727758007117435
600877.SH,0.17902317485238406
600879.SH,0.3365140788672838
600882.SH,1.1471197099292807
600883.SH,0.48906869068207226
600880.SH,0.5830970388284425
600881.SH,0.9740417657943431
600885.SH,-0.20760459154680577
600884.SH,0.32952426872388285
600886.SH,-0.1704683437361304
600887.SH,0.10260125345373683
600888.SH,0.06195723063192937
600893.SH,-0.10359343180300429
600892.SH,-0.07242795961475113
600889.SH,1.9594304577975383
600894.SH,-0.026320069184291195
600895.SH,0.5699477553580901
600897.SH,0.17022432975401292
600906.SH,0.2761156064925465
600905.SH,-0.11425494835574312
600900.SH,0.00759906607314309
600903.SH,0.13446925240140084
600901.SH,0.2336509960159363
600908.SH,0.25406373517786585
600909.SH,0.40065832784726796
600916.SH,-0.06598927228489282
600925.SH,0.07718759667785147
600918.SH,0.1699167805241586
600927.SH,0.47915295751992415
600917.SH,0.04232406078273909
600919.SH,0.5356380196984225
600926.SH,0.29913776328414876
600928.SH,0.2652047677261613
600929.SH,-0.02935246679316883
600930.SH,
600933.SH,0.16286159617954743
600935.SH,0.10258734051249263
600938.SH,-0.10598916036178407
600939.SH,0.695113257445096
600936.SH,0.8797374405904861
600941.SH,0.062206958174650384
600955.SH,0.02071457603770588
600956.SH,0.013432266186871988
600959.SH,0.3243520358547207
600958.SH,0.3316354466858791
600960.SH,0.6494639235004347
600961.SH,0.5371667181906568
600963.SH,0.421878832474859
600962.SH,0.7445861384795401
600965.SH,0.4646940338733012
600966.SH,0.05120312248511172
600968.SH,0.07385460147088052
600967.SH,1.9351619207146846
600970.SH,-0.05310809638136005
600969.SH,0.4793545441003737
600973.SH,0.5522122234720661
600971.SH,-0.3071450065391247
600975.SH,0.09581732467761883
600977.SH,0.10716967743842942
600976.SH,-0.17081852062669178
600979.SH,0.593709561466571
600980.SH,0.863967599591723
600981.SH,0.8404687173048755
600982.SH,0.3118236235405678
600983.SH,0.5880741190302667
600984.SH,0.4741881875016487
600985.SH,-0.1827666726027486
600986.SH,1.1864011131170726
600989.SH,0.022123365930705408
600988.SH,0.30263935514924034
600987.SH,0.07449466272995675
600992.SH,0.000702241493547584
600990.SH,0.7560487085637713
600996.SH,0.14323811393606212
600993.SH,0.0483983986034906
600995.SH,0.0664431939367236
600999.SH,0.2159024089894559
600997.SH,-0.001715410420778607
600998.SH,0.17654143774026965
601000.SH,-0.19889140208315892
601001.SH,-0.15188066564577218
601002.SH,0.85973485973486
601003.SH,1.1612163262416368
601005.SH,0.4217687074829932
601006.SH,-0.06991871726729904
601007.SH,0.23662884927066452
601008.SH,0.7817663817663819
601009.SH,0.18371803527723873
601011.SH,0.8363636363636362
601010.SH,0.5503185825259668
601012.SH,0.14527341964965712
601015.SH,0.3793211072366438
601016.SH,0.016612021857923542
601019.SH,-0.14157020897711203
601020.SH,0.7948933152421525
601018.SH,0.0365202082057563
601022.SH,0.19360770156438023
601021.SH,0.02299114552129633
601033.SH,0.03278314779686464
601059.SH,0.2556517728432377
601038.SH,-0.13627891500191014
601065.SH,-0.03095755953376822
601061.SH,0.23064506974302224
601058.SH,0.05941703234233442
601068.SH,0.2763349634750786
601066.SH,0.3158636431832309
601069.SH,0.7752476784555027
601083.SH,0.26220966056741757
601089.SH,0.4778640635986344
601077.SH,0.4050761825197914
601096.SH,0.1328017302847364
601086.SH,2.0785575847742814
601088.SH,-0.020056783207772377
601098.SH,0.1518061724721118
601099.SH,0.3056754221388368
601100.SH,0.6417459821418816
601108.SH,0.2458399329515708
601101.SH,-0.11368521614521132
601107.SH,0.20236977026339475
601106.SH,0.23853346094382677
601113.SH,0.38718681575824454
601111.SH,0.036397560551649666
601117.SH,0.05751905751905739
601121.SH,0.12065723210301527
601116.SH,0.4464466567914843
601118.SH,0.1610839074980861
601127.SH,0.7517783345127041
601133.SH,0.24710486889935845
601126.SH,-0.015518795417998055
601128.SH,0.034473550941485076
601136.SH,0.059897808606544145
601138.SH,0.14971358428805237
601137.SH,0.33030989993477444
601156.SH,-0.10031978506639416
601155.SH,0.6569564879400147
601139.SH,-0.04575446486167689
601162.SH,1.1644268774703561
601158.SH,-0.041987217422180145
601163.SH,-0.02307247955982128
601168.SH,0.08511740441059801
601166.SH,0.45527400258693085
601187.SH,0.4394225855901889
601169.SH,0.2948361915382628
601179.SH,-0.10878299113593226
601177.SH,1.6099425071866018
601186.SH,0.007237561268027659
601188.SH,-0.015986474144633056
601198.SH,0.40325925643041194
601212.SH,0.2652878221476902
601200.SH,0.11396880042671853
601211.SH,0.4463536842412352
601199.SH,0.09330430627090736
601208.SH,1.0806927104309305
601216.SH,0.4884824415745673
601218.SH,0.314416756951968
601226.SH,0.4109010510125609
601229.SH,0.48201791264869354
601222.SH,-0.029820466689358116
601225.SH,-0.2115166661443808
601231.SH,-0.03612015342080088
601236.SH,0.31465511590098605
601228.SH,0.08214383214383214
601233.SH,-0.20006367373942013
601279.SH,0.0900753054845127
601238.SH,-0.05610099337748342
601288.SH,0.3906720916214588
601298.SH,-0.04306543464291268
601319.SH,0.538763909046928
601326.SH,0.008875424225732509
601311.SH,0.16302887094663765
601318.SH,0.41029528100552604
601328.SH,0.0761410753834113
603937.SH,0.3595803452855244
603948.SH,0.4306736631320651
603949.SH,0.7925882179241104
603933.SH,0.3436363302722363
603938.SH,0.4580588493631973
603939.SH,0.1650029553794352
603950.SH,1.023713706204329
603936.SH,0.35117479288333553
603958.SH,1.160018472047958
603960.SH,-0.06082439148746088
603955.SH,3.825483610457873
603967.SH,0.3387733246660165
603956.SH,0.47506374594344003
603966.SH,0.5477458023999182
603959.SH,2.3524928054756167
603968.SH,0.3308702993266992
603976.SH,0.4482918355529819
603970.SH,0.07350492644610274
603980.SH,0.7501441753171856
603978.SH,1.0945552414185413
603969.SH,0.7992454272830682
603977.SH,0.3171611100869294
603979.SH,0.17488486064783237
603982.SH,0.21092713815085784
603983.SH,0.7273236899625547
603985.SH,0.4758529636578417
603989.SH,0.19427396869498614
603990.SH,0.9966586373281182
603987.SH,0.36315132085683954
603986.SH,0.3955431812866912
603991.SH,1.2201243316334969
603988.SH,1.6331519188191033
603992.SH,0.3489626594851085
603995.SH,-0.06749903832883586
605001.SH,0.5184210382618095
605003.SH,0.3231234491315136
603993.SH,0.14053299543979225
603997.SH,0.09851051149518253
603999.SH,0.4877094320552524
603998.SH,-0.06965308505652179
605005.SH,0.20298388495717057
605006.SH,0.9313024382003491
605009.SH,0.11701047868995529
605008.SH,0.2661501741205933
605007.SH,-0.019349081924669997
605011.SH,0.08358490800941232
605016.SH,0.23553854118416395
605018.SH,0.5988967691095348
605020.SH,0.40498899900517427
605028.SH,0.5157451516177394
605033.SH,0.7394536916158978
605055.SH,0.8694444444444445
605050.SH,0.9716093916584498
605056.SH,0.5582605319355466
605060.SH,0.7625785972491874
605058.SH,0.6284666543992008
605066.SH,0.548394656667448
605068.SH,0.4202552552552552
605069.SH,0.9208550992525919
605077.SH,0.18990824399666506
605081.SH,-0.03881802097690212
605080.SH,0.8340634340612514
605086.SH,0.7829236912602979
605088.SH,1.202758545985712
605089.SH,0.35553929864454914
605090.SH,-0.06052137191314344
605098.SH,0.11975069277714878
605099.SH,0.8349696319404429
605100.SH,0.7802616463085832
605111.SH,0.018063698070533762
605108.SH,0.07258618325648847
605116.SH,-0.043296296296296166
605117.SH,-0.40844369514517953
605118.SH,1.2041994672256904
605122.SH,0.8075199537424238
605123.SH,0.4993715469402574
605136.SH,0.7591719614675135
605128.SH,0.4179635761589404
605138.SH,0.5394568720559909
605133.SH,0.836339164123844
605151.SH,0.29751693912202204
605155.SH,0.4385998501623243
605158.SH,0.37041814146019547
605162.SH,0.41148072899293453
605166.SH,0.20508474576271185
605167.SH,0.44093298559004857
605168.SH,0.38619713475427586
605169.SH,0.6747822534217318
605177.SH,-0.006997059821327367
605178.SH,0.5891260326081813
605180.SH,0.32682753726046854
605179.SH,1.290080295077316
605183.SH,0.24298850574712638
605186.SH,0.10571330547961444
605188.SH,0.3402093769347667
605189.SH,0.1565641821001733
605196.SH,1.274703579607631
605198.SH,0.9837080814256278
605208.SH,1.0745360123647607
605199.SH,-0.010869874108386135
605228.SH,0.5168160095579453
605222.SH,-0.16008375479361137
605218.SH,0.4156721730209578
605255.SH,0.8991971013750919
605258.SH,0.11768020730989437
605259.SH,1.0413376750893844
605266.SH,0.03915383137028816
605268.SH,0.4315960912052119
605286.SH,0.7967387738915288
605277.SH,0.9262851187213705
605287.SH,0.3979172558446453
605288.SH,0.704957645141892
605289.SH,0.6732036131185817
605296.SH,-0.014342915455928917
605300.SH,0.19243999248610044
605303.SH,1.0790317293900769
605299.SH,0.07728752111399517
605298.SH,0.9998797180156187
605305.SH,0.31917975446118874
605318.SH,0.9309864928058207
605319.SH,0.9959217574916774
605333.SH,0.2575779282230475
605338.SH,0.5068422969451012
605339.SH,0.15696640665693495
605337.SH,0.3906037951068342
605336.SH,0.6573887090713578
605358.SH,0.03628689727052836
605365.SH,0.046829667141425446
605366.SH,0.40968151719447055
605368.SH,-0.2592382001575485
605376.SH,0.8302605278096273
605378.SH,0.46328529903302784
605377.SH,-0.2536393021709725
605369.SH,-0.30762451083815134
605389.SH,1.3054428820975674
605388.SH,0.5573640053336967
605398.SH,0.7271818232320426
605399.SH,0.383127003589842
605500.SH,0.7668719806763286
605499.SH,0.23771657592792916
605507.SH,0.29426764585883314
605488.SH,1.651256763331817
605555.SH,-0.03606821397854554
605566.SH,0.467152670376078
605567.SH,0.4547523644921865
605577.SH,-0.06900778959602472
605580.SH,0.9195790524520613
605599.SH,0.41668621246051174
605588.SH,0.21485376563474268
605589.SH,0.4976308464446273
605598.SH,0.08143748545027818
688001.SH,0.14606902374972286
688002.SH,1.5407013414576185
688003.SH,0.44556464286013275
688005.SH,0.017782298275409003
688007.SH,-0.03058299660669883
688004.SH,1.1932558277660126
688006.SH,0.14932157891788722
688008.SH,0.46862552902249943
688009.SH,-0.09584192990224238
688010.SH,1.2163816244871768
688011.SH,1.6498019593067068
688012.SH,0.2721548794378219
688013.SH,1.502868164407378
688017.SH,0.8085121394571262
688015.SH,0.19232915392114025
688016.SH,-0.004326543758075729
688018.SH,0.4639136773246766
688019.SH,0.36026745962804574
688020.SH,0.26792745658034756
688021.SH,1.0089116787573744
688022.SH,0.19362664853840927
688023.SH,0.9508573267790261
688025.SH,1.861589592751424
688026.SH,0.6186222290109435
688027.SH,0.8039394895262892
688028.SH,0.526943352764053
688030.SH,0.7558138455971273
688031.SH,0.621980197671113
688029.SH,0.18176932466160212
688032.SH,-0.22205085953504955
688033.SH,0.2980417957996435
688035.SH,0.47646679456599705
688036.SH,-0.05357715356728909
688037.SH,0.7009609292053587
688045.SH,0.2414889669368967
688041.SH,0.9378505841508804
688038.SH,0.9110663168370576
688039.SH,0.8670526171553852
688046.SH,0.4151299753220996
688047.SH,0.322176235263431
688048.SH,1.3028390651115902
688049.SH,1.389502890575622
688050.SH,-0.08174129576948697
688052.SH,0.6927931095559687
688051.SH,0.7385629522378612
688053.SH,0.534539236068974
688055.SH,0.33483606557377077
688056.SH,0.6952174502482642
688057.SH,0.33295690258932975
688058.SH,0.5254880254880256
688059.SH,0.10275084230217679
688062.SH,0.34111773858921146
688060.SH,0.3472657752948025
688061.SH,0.38543258939229785
688063.SH,0.09665551073523115
688065.SH,0.19784269426243117
688066.SH,0.44243626184015517
688067.SH,0.841428718688795
688070.SH,0.9215760429980482
688069.SH,0.7832332755534885
688068.SH,8.31736488702759
688071.SH,1.136489398408667
688072.SH,0.3026601676162597
688073.SH,0.8923891903781356
688075.SH,0.18365374091882414
688076.SH,-0.5338034063949182
688077.SH,1.2942305915209513
688078.SH,0.5943724978020459
688079.SH,0.6038813262691363
688080.SH,0.851822812323517
688081.SH,1.6394506084466713
688082.SH,0.28370824307365017
688083.SH,-0.0217761908421803
688084.SH,1.4721562218510236
688085.SH,0.21802020202020211
688087.SH,0.04231425647390896
688089.SH,0.9917538855734851
688088.SH,0.8739428237060862
688090.SH,-0.011852650309687629
688091.SH,2.3438748050878644
688092.SH,0.2227119854198374
688093.SH,1.1987645992452758
688095.SH,0.8170539104024297
688097.SH,0.4237804115444319
688096.SH,1.4594504565987458
688098.SH,0.8848185576481398
688099.SH,0.1424379582810662
688100.SH,0.029194946702225666
688101.SH,0.22320330562250978
688102.SH,0.6370973188356859
688103.SH,0.7199261246692152
688106.SH,-0.040890194529167534
688107.SH,0.2603804470553881
688105.SH,0.20287554612895997
688108.SH,0.7552830749123745
688109.SH,0.12372006202373376
688110.SH,1.6520011044790341
