ts_code,volatility
600081.SH,0.49940732469947136
600079.SH,0.4639711295514455
600080.SH,0.4251896517384319
600082.SH,0.48982758063755283
600085.SH,0.39277247655991016
600088.SH,0.5176890838178912
600084.SH,0.4686738146842869
600089.SH,0.4342175573472221
600096.SH,0.4458554116304712
600094.SH,0.45870647754235705
600097.SH,0.43999271287576247
600098.SH,0.3766271136104218
600095.SH,0.5084655643408514
600099.SH,0.4676489741663397
600100.SH,0.47819775317631114
600101.SH,0.42637692837311225
600103.SH,0.42297304888433296
600104.SH,0.4021802401944206
600106.SH,0.4549527657428168
600107.SH,0.5059217180723303
600105.SH,0.5084680266243262
600108.SH,0.44460306195948723
600109.SH,0.560104713824343
600110.SH,0.523175817550228
600111.SH,0.5179344482647653
600113.SH,0.4831782682159775
600115.SH,0.4128328411399653
600114.SH,0.529050878384958
600116.SH,0.4648339779201905
600117.SH,0.4715172350768042
600118.SH,0.4803434715630812
600119.SH,0.5073380736071523
600120.SH,0.48320085205583563
600121.SH,0.49076172287786085
600127.SH,0.4758995574613705
600126.SH,0.429836701194517
600123.SH,0.45146821817943344
600128.SH,0.4907191199167115
600125.SH,0.4247990292786452
600129.SH,0.49359837309456167
600130.SH,0.5093972745156878
600135.SH,0.474108328763624
600131.SH,0.47821655339212826
600133.SH,0.5018337833437858
600137.SH,1.7980405011261777
600136.SH,0.5134822618424045
600132.SH,0.4793885589273507
600138.SH,0.42629371953812695
600141.SH,0.47712786343639285
600143.SH,0.4934799571832873
600149.SH,0.5142476702426138
600148.SH,0.4998714200250116
600150.SH,0.4709797126023448
600152.SH,0.5126129342367883
600151.SH,0.505625359206285
600153.SH,0.41730994667082305
600155.SH,0.4427600971434255
600156.SH,0.5051879145838926
600158.SH,0.5317510588996199
600157.SH,0.5156345597060004
600159.SH,0.49135751405767725
600160.SH,0.48995538969375163
600161.SH,0.46678799969097073
600162.SH,0.49399220242521974
600163.SH,0.4370028957763119
600165.SH,0.5428702104757864
600167.SH,0.4482904224485797
600166.SH,0.4655842646073331
600168.SH,0.40486683969575527
600169.SH,0.46271584220836115
600170.SH,0.3989083969004151
600171.SH,0.4975849012989616
600172.SH,0.509191986988459
600177.SH,0.4175394058410656
600173.SH,0.4828635865236493
600178.SH,0.4888844193867475
600179.SH,0.4870445489301912
600176.SH,0.4723138698511974
600180.SH,0.4674665160726288
600182.SH,0.391415670925525
600183.SH,0.46859834538225337
600184.SH,0.5176071131465834
600186.SH,0.4627060598408136
600187.SH,2.187377479926783
600185.SH,0.5206881222718205
600188.SH,0.48255349148339527
600189.SH,0.46667537782689844
600191.SH,0.5054990567318568
600192.SH,0.485957587942118
600193.SH,0.523792643601829
600197.SH,0.47318497806450405
600195.SH,0.4470909071722114
600196.SH,0.43444605455920654
600198.SH,0.5285749589491943
600199.SH,0.48336948850247113
600200.SH,0.49541385460783227
600201.SH,0.44632895831266095
600202.SH,0.4717827329672315
600203.SH,0.5242980820033522
600206.SH,0.50826688198
600207.SH,0.478675313166902
600208.SH,0.45903295303036074
600210.SH,0.4417892909008965
600211.SH,0.47426068188313536
600212.SH,0.48835669985657704
600217.SH,0.45459162812459686
600215.SH,0.44914640492035246
600218.SH,0.4800413551080783
600216.SH,0.45456280538671057
600219.SH,0.42190019874136514
600221.SH,0.4360964884722603
600222.SH,0.45734023907282567
600223.SH,0.46352249957432
600227.SH,0.452310541953738
600226.SH,0.4859683196192245
600228.SH,0.5498105706122599
600229.SH,0.447775195343711
600230.SH,0.515404561923912
600231.SH,0.460019492434444
600232.SH,0.458656481298407
600233.SH,0.46385546076360856
600234.SH,0.4969872292979871
600235.SH,0.4463258917585616
600237.SH,0.4942716270991256
600236.SH,0.38824265881140685
600239.SH,0.5240211198349318
600238.SH,0.5044841698208957
600241.SH,0.4838309230866727
600243.SH,0.49959846941031333
600246.SH,0.5208461118965988
600249.SH,0.4984139540194065
600248.SH,0.45494464386183325
600250.SH,0.5253354853882831
600252.SH,0.47391445361209
600255.SH,0.5219418179967048
600251.SH,0.5090852057364589
600256.SH,0.4794488248937779
600257.SH,0.5111540391327499
600258.SH,0.45628170037672744
600259.SH,0.48677671860511457
600261.SH,0.4275368103243217
600265.SH,0.42975841428947364
600266.SH,0.45871142694862044
600262.SH,0.4651797172784044
600267.SH,0.44325767071952393
600268.SH,0.4915153942191015
600269.SH,0.3478409179473084
600271.SH,0.45940612761717176
600272.SH,0.7149880665519279
600273.SH,0.46755258365480246
600276.SH,0.38966907144892726
600278.SH,0.46660659016083933
600279.SH,0.43880625873890144
600280.SH,0.5019150794841466
600281.SH,0.500892195155393
600282.SH,0.42135470892931864
600284.SH,0.4395933178032361
600285.SH,0.45734227450282294
600283.SH,0.46532345417349313
600287.SH,0.4823173985601142
600289.SH,0.4929419192910743
600288.SH,0.5138527269887744
600292.SH,0.47812457573656053
600293.SH,0.4990561649181559
600295.SH,0.48723583650751245
600298.SH,0.43351790907878696
600299.SH,0.4426786466477739
600300.SH,0.46648206268939996
600302.SH,0.4761627026495171
600301.SH,0.4444802590399158
600303.SH,0.5178161779200424
600305.SH,0.4348514687972587
600307.SH,0.439290431478641
600308.SH,0.404385828384015
600309.SH,0.45672852043597173
600313.SH,0.49951177169597955
600310.SH,0.48609577764173423
600312.SH,0.4437637432028611
600316.SH,0.5115634599701584
600315.SH,0.39249237264154874
600318.SH,0.573969018240912
600319.SH,0.44966594135485
600320.SH,0.42155609864686244
600322.SH,0.47731552875127475
600323.SH,0.3691708080581763
600325.SH,0.4917621564209332
600326.SH,0.5285784433495402
600327.SH,0.46618716373029184
600329.SH,0.4355798073939247
600328.SH,0.4860178260549919
600332.SH,0.4179634741787258
600331.SH,0.5409431753473082
600330.SH,0.5136684636294749
600333.SH,0.45090615510870236
600335.SH,0.5212183290338246
600336.SH,0.48867978049779326
600337.SH,0.47771910052733474
600338.SH,0.5251276561698976
600345.SH,0.49794095175108927
600339.SH,0.4757508593607902
600340.SH,0.5335529929730757
600343.SH,0.524928901180668
600346.SH,0.4961804586161415
600348.SH,0.516887121059326
600350.SH,0.33923188335348337
600351.SH,0.4514199205483406
600352.SH,0.4618554164821949
600353.SH,0.5284731167803388
600354.SH,0.5414039289638996
600355.SH,0.54324068583659
600356.SH,0.3718715897160544
600358.SH,0.5228920558191275
600359.SH,0.4937221651564993
600360.SH,0.5043040765341329
600362.SH,0.45758188899851826
600361.SH,0.44827500879886534
600363.SH,0.5136517353579287
600365.SH,0.46529927321099646
600366.SH,0.49923760951602525
600367.SH,0.5199334239324706
600368.SH,0.42393143620453827
600370.SH,0.4726807478280402
600369.SH,0.44730796550566665
600372.SH,0.5966095375501688
600371.SH,0.5229830338908045
600373.SH,0.4631544097407276
600375.SH,0.5051123472826344
600376.SH,0.5017087907327391
600377.SH,0.28503097679486405
600378.SH,0.5118242089854237
600379.SH,0.5234865442597902
600380.SH,0.4579577965844843
600381.SH,1.707619464586387
600382.SH,0.45916159132326506
600386.SH,0.47909085977167565
600383.SH,0.5000825534506831
600392.SH,0.5555502387936337
600389.SH,0.4836823845153856
600395.SH,0.47194798269786153
600391.SH,0.5159462675414808
600388.SH,0.4512711228993945
600390.SH,0.49510775299248966
600396.SH,0.4871652257355436
600397.SH,0.5305767494279346
600405.SH,0.5621553571418699
600398.SH,0.41194803251077255
600399.SH,0.5263184639491167
600400.SH,0.46613622828758744
600403.SH,0.5057477353374765
600783.SH,0.5229955850031275
600782.SH,0.4738921892364997
600785.SH,0.42507399468989815
600784.SH,0.4864950725645287
600790.SH,0.40716068590577054
600787.SH,0.45963430159533764
600789.SH,0.4773391153741949
600791.SH,0.49605578299931014
600792.SH,0.4804861117076665
600793.SH,0.45596100992275235
600794.SH,0.4904623587396272
600795.SH,0.40804947425882276
600797.SH,0.4965575137739117
600796.SH,0.45629322148355655
600798.SH,0.4447488915917627
600800.SH,0.48901813057066784
600801.SH,0.48745602949233635
600802.SH,0.4786719480867103
600803.SH,0.47256280194084516
600805.SH,0.43736394198440065
600807.SH,0.5549437095549832
600808.SH,0.4027717204664395
600810.SH,0.4638437082597038
600809.SH,0.4538169965988004
600812.SH,0.45170364015387177
600814.SH,0.4332971230105282
600815.SH,0.4565729753254658
600818.SH,0.5255581486926177
600816.SH,0.5262772668069798
600817.SH,0.46987704169934974
600819.SH,0.4691766236510103
600820.SH,0.38294705731761597
600821.SH,0.4858052355206268
600822.SH,0.5110624102384812
600824.SH,0.4252998059034258
600825.SH,0.4910785248985764
600826.SH,0.47440365642786886
600827.SH,0.43383701464037305
600828.SH,0.4524435807120327
600829.SH,0.45505798626154176
600830.SH,0.48836481474010923
600831.SH,0.4935297087862851
600833.SH,0.4850897540551105
600834.SH,0.4329241152253295
600835.SH,0.43217216082962967
600838.SH,0.47049725925163344
600839.SH,0.4368038221691888
600841.SH,0.5001309924997991
600843.SH,0.5071288179736753
600844.SH,0.5856208552143243
600845.SH,0.4868589038663749
600847.SH,0.43613148008931335
600846.SH,0.47288862897888173
600850.SH,0.5091543952242508
600848.SH,0.48690061952326147
600851.SH,0.47004805373174835
600853.SH,0.46999787925542347
600857.SH,0.47194537160441613
600854.SH,0.42424779429972614
600855.SH,0.5197683886342819
600858.SH,0.445712164306395
600860.SH,0.5081324403936968
600859.SH,0.4198092610966303
600861.SH,0.43204031582929087
600864.SH,0.5016889743512483
600865.SH,0.42216550947707954
600863.SH,0.421668023952082
600862.SH,0.517134679041161
600866.SH,0.4673522753706538
600868.SH,0.42426578479129473
600869.SH,0.5074440274056079
600867.SH,0.41985660390818297
600871.SH,0.4230353911331244
600872.SH,0.44638168465884037
600873.SH,0.4743216870305306
600875.SH,0.4551434880727123
600876.SH,0.5065327491139747
600874.SH,0.42880759878231245
600877.SH,0.49350414017346234
600879.SH,0.4615231317073814
600882.SH,0.4676473754831689
600883.SH,0.48400608572222237
600880.SH,0.48415566004465393
600881.SH,0.45236767155801144
600885.SH,0.49080703881452387
600884.SH,0.5062002504522004
600886.SH,0.37574219248546886
600887.SH,0.41847671982897056
600888.SH,0.4867571320008623
600893.SH,0.4651500690801776
600892.SH,0.5152601808633315
600889.SH,0.5108297130429332
600894.SH,0.4366566166055248
600895.SH,0.47967549503474627
600897.SH,0.3607340489375117
600906.SH,0.4142006091349962
600905.SH,0.3086816471112163
600900.SH,0.2594061473252352
600903.SH,0.4634169495263637
600901.SH,0.31649168547500106
600908.SH,0.3350732622629495
600909.SH,0.363491557984159
600916.SH,0.39255400920359856
600925.SH,0.18858649557114984
600918.SH,0.36903999427200207
600927.SH,0.37233114067802214
600917.SH,0.4140636217496628
600919.SH,0.24353626855892613
600926.SH,0.3219039757228081
600928.SH,0.30250132342419883
600929.SH,0.40226814115037707
600930.SH,0.7459959698026158
600933.SH,0.4661221092657526
600935.SH,0.3643737294404534
600938.SH,0.35390499391483227
600939.SH,0.42410473317975894
600936.SH,0.42447677102295955
600941.SH,0.2710076459506961
600955.SH,0.3316154177345622
600956.SH,0.47400611358694056
600959.SH,0.39205908473821344
600958.SH,0.40663674914396614
600960.SH,0.49800853940205
600961.SH,0.5222779813840086
600963.SH,0.49363372129530025
600962.SH,0.5067424381103982
600965.SH,0.47461835601273333
600966.SH,0.4602884179477141
600968.SH,0.3288862811371168
600967.SH,0.47638594052761446
600970.SH,0.497436360213771
600969.SH,0.43284018894998
600973.SH,0.4861998734476308
600971.SH,0.5054443456005401
600975.SH,0.5371035876535111
600977.SH,0.3624287715164067
600976.SH,0.47049944722444453
600979.SH,0.4644574415751272
600980.SH,0.5265397664700615
600981.SH,0.5114942538500657
600982.SH,0.45154552205740234
600983.SH,0.4554810446124187
600984.SH,0.4660368728033652
600985.SH,0.48128276473111076
600986.SH,0.5504740098603508
600989.SH,0.38462140467915606
600988.SH,0.5047322408376282
600987.SH,0.4330484554304124
600992.SH,0.48183824537173375
600990.SH,0.5168212784672501
600996.SH,0.49234959370040543
600993.SH,0.45334665161657284
600995.SH,0.460930627527124
600999.SH,0.36948625024659304
600997.SH,0.47506848161873455
600998.SH,0.3815770584968588
601000.SH,0.4115411464466936
601001.SH,0.5005586786252825
601002.SH,0.4826566121554557
601003.SH,0.4922200028036835
601005.SH,0.4387382312360587
601006.SH,0.3142934594331927
601007.SH,0.4296218954471008
601008.SH,0.44823945434748247
601009.SH,0.35424628362201915
601011.SH,0.4904348635338894
601010.SH,0.42402137147880237
601012.SH,0.5582840338612665
601015.SH,0.5384573440256036
601016.SH,0.4625964332195739
601019.SH,0.31009174038815496
601020.SH,0.5334497387834861
601018.SH,0.30836163295689745
601022.SH,0.492906184975972
601021.SH,0.4197376438461803
601033.SH,0.3594917797318151
601059.SH,0.48876610822734073
601038.SH,0.5113132484535378
601065.SH,0.33484350478978575
601061.SH,0.36904085897265376
601058.SH,0.46751525997308424
601068.SH,0.48985845926730076
601066.SH,0.45049681565459354
601069.SH,0.487834531008991
601083.SH,0.43590159680606017
601089.SH,0.3294802175654857
601077.SH,0.2256212091192593
601096.SH,0.48073505179450265
601086.SH,0.5214336157830662
601088.SH,0.3585665929849732
601098.SH,0.34348557894728055
601099.SH,0.4672158144628783
601100.SH,0.4616984866875409
601108.SH,0.3827613929535528
601101.SH,0.4720258788819962
601107.SH,0.351743995877185
601106.SH,0.3891988441922807
601113.SH,0.44062820024974264
601111.SH,0.4430635265589402
601117.SH,0.38420500012593467
601121.SH,0.4243058886080139
601116.SH,0.46586917472591366
601118.SH,0.4249270731680648
601127.SH,0.5647143009736374
601133.SH,0.48431157742330766
601126.SH,0.46087685538281414
601128.SH,0.335763778051014
601136.SH,0.5048400755635054
601138.SH,0.4552629509245432
601137.SH,0.46043566181570317
601156.SH,0.357130377298337
601155.SH,0.47662850403849927
601139.SH,0.356781751276161
601162.SH,0.45107266490994213
601158.SH,0.3080942935975984
601163.SH,0.2904725434393125
601168.SH,0.4615649825924565
601166.SH,0.37778490964209926
601187.SH,0.30613224484699203
601169.SH,0.31077667763229433
601179.SH,0.3740993745218772
601177.SH,0.4107163427511278
601186.SH,0.3614945268562312
601188.SH,0.3737704685353596
601198.SH,0.4126505173950077
601212.SH,0.41839473483681633
601200.SH,0.31296219709396267
601211.SH,0.31383940713295033
601199.SH,0.42228243603651133
601208.SH,0.46556672553217415
601216.SH,0.5423042012828012
601218.SH,0.4705350544819414
601226.SH,0.4384873535688269
601229.SH,0.25784628986695846
601222.SH,0.4907974434482912
601225.SH,0.41775853805103585
601231.SH,0.5052252497007016
601236.SH,0.4321208744085385
601228.SH,0.30615952115322814
601233.SH,0.4752094871776859
601279.SH,0.516617472453687
601238.SH,0.39255771627993047
601288.SH,0.20396952722062522
601298.SH,0.29808052953113495
601319.SH,0.3247366943532961
601326.SH,0.3303272233711836
601311.SH,0.44891213019503007
601318.SH,0.37804872262389166
601328.SH,0.28384713436798176
603937.SH,0.4508711151788335
603948.SH,0.4603343577568015
603949.SH,0.5377859518705451
603933.SH,0.5362967781688089
603938.SH,0.5498232636753663
603939.SH,0.5010940308185766
603950.SH,0.45190458979028575
603936.SH,0.5403489117064552
603958.SH,0.5018209001138806
603960.SH,0.5431038649429606
603955.SH,0.5063271326015742
603967.SH,0.3980968430793778
603956.SH,0.4957590117193756
603966.SH,0.49458003530250316
603959.SH,0.5514605534114986
603968.SH,0.47194534606185834
603976.SH,0.5422592157409947
603970.SH,0.4605236693735776
603980.SH,0.37458443386633494
603978.SH,0.5529607815687253
603969.SH,0.5340950988996
603977.SH,0.4894602167863517
603979.SH,0.4354123564997654
603982.SH,0.5663931382675086
603983.SH,0.4596802363412955
603985.SH,0.584639743904173
603989.SH,0.4673940749182672
603990.SH,0.5377385365095154
603987.SH,0.4694255468474414
603986.SH,0.6180678719197942
603991.SH,0.5035480819531254
603988.SH,0.6006213111449134
603992.SH,0.4305255324785597
603995.SH,0.45513928914592683
605001.SH,0.42788759074376675
605003.SH,0.3557113874751028
603993.SH,0.5134384500758487
603997.SH,0.532849071538797
603999.SH,0.49860120368759525
603998.SH,0.5383733221439377
605005.SH,0.47607225506757783
605006.SH,0.4952040903052687
605009.SH,0.4737669246420775
605008.SH,0.4452729720688525
605007.SH,0.42921930636730377
605011.SH,0.5833415702859835
605016.SH,0.5614395185454512
605018.SH,0.49272951767020173
605020.SH,0.556727326988377
605028.SH,0.4761042693355288
605033.SH,0.5024502876022919
605055.SH,0.49715932426921894
605050.SH,0.4118764062178709
605056.SH,0.45154400602644734
605060.SH,0.43855594530818737
605058.SH,0.4048239551875923
605066.SH,0.4127075072313222
605068.SH,0.49555864322749743
605069.SH,0.5626117918784521
605077.SH,0.43784235797854343
605081.SH,0.4705492573940204
605080.SH,0.5011307361766038
605086.SH,0.5244082462636039
605088.SH,0.45396528477930465
605089.SH,0.5179795609249547
605090.SH,0.43129983186229504
605098.SH,0.484364492511851
605099.SH,0.4577981901994642
605100.SH,0.47927197325949805
605111.SH,0.6116862857935682
605108.SH,0.4906064034334868
605116.SH,0.4558108885506014
605117.SH,0.7089955119881471
605118.SH,0.5244285018251105
605122.SH,0.43648165291369695
605123.SH,0.4611285390235531
605136.SH,0.5601678566356152
605128.SH,0.5285578382340609
605138.SH,0.4611419036177616
605133.SH,0.5974668085533548
605151.SH,0.46398663921303046
605155.SH,0.4477748673756112
605158.SH,0.40651284952355754
605162.SH,0.5060282051037364
605166.SH,0.39528515260326935
605167.SH,0.47156804766866356
605168.SH,0.5993345100487122
605169.SH,0.4826970067989475
605177.SH,0.37987791745611904
605178.SH,0.5218599945855449
605180.SH,0.5062586531129665
605179.SH,0.5155875281665752
605183.SH,0.4223799726335302
605186.SH,0.5638697901715838
605188.SH,0.5469918760613675
605189.SH,0.38961168020912795
605196.SH,0.4940219832673321
605198.SH,0.5225078039802067
605208.SH,0.5793668915545823
605199.SH,0.5605950183002099
605228.SH,0.527639484114005
605222.SH,0.3754923192771999
605218.SH,0.5444318340613852
605255.SH,0.48692912107319597
605258.SH,0.4992188737422428
605259.SH,0.43121448951755326
605266.SH,0.4995341265163498
605268.SH,0.43158999107877516
605286.SH,0.5630218604484378
605277.SH,0.5778338764630891
605287.SH,0.4321258150871963
605288.SH,0.4404817323291799
605289.SH,0.5768185241751131
605296.SH,0.39485567833736734
605300.SH,0.5023114064194234
605303.SH,0.462513458152061
605299.SH,0.5182462587771962
605298.SH,0.48053330121641136
605305.SH,0.5450930881617003
605318.SH,0.4171201114320255
605319.SH,0.48472393522529705
605333.SH,0.5746193356913496
605338.SH,0.44219008712014435
605339.SH,0.3820383730792445
605337.SH,0.5450168224315312
605336.SH,0.4437774797810162
605358.SH,0.5837549033179381
605365.SH,0.4196783629314627
605366.SH,0.5330060958072746
605368.SH,0.365406182628701
605376.SH,0.5433750666836857
605378.SH,0.5566134049179928
605377.SH,0.4166591803652314
605369.SH,0.5408590332255111
605389.SH,0.4813280677022403
605388.SH,0.5061015667077491
605398.SH,0.6189076342835385
605399.SH,0.5424945504172844
605500.SH,0.41337379057247414
605499.SH,0.4553174890388375
605507.SH,0.336103292902951
605488.SH,0.5663505553787059
605555.SH,0.5641708726297627
605566.SH,0.4117791369917088
605567.SH,0.41716255347092923
605577.SH,0.5875649748002612
605580.SH,0.49613317698136855
605599.SH,0.3744382156911349
605588.SH,0.5614838404376009
605589.SH,0.45582315582239485
605598.SH,0.5736381771726494
688001.SH,0.5565623714785847
688002.SH,0.5308244274967289
688003.SH,0.5602761133678482
688005.SH,0.6682614940456326
688007.SH,0.5168687103756714
688004.SH,0.585241224962023
688006.SH,0.5635946669719561
688008.SH,0.5231671945978476
688009.SH,0.32268809012861954
688010.SH,0.5829870287641469
688011.SH,0.5620134029107534
688012.SH,0.5860781896905822
688013.SH,0.4002226653985831
688017.SH,0.7157870994026437
688015.SH,0.5080619454485873
688016.SH,0.5321327051997761
688018.SH,0.6313449564362235
688019.SH,0.647142915229008
688020.SH,0.5940264736156137
688021.SH,0.5662963317155671
688022.SH,0.6389456726120306
688023.SH,0.65860434246842
688025.SH,0.609120070155885
688026.SH,0.7495824774935558
688027.SH,0.545742514936639
688028.SH,0.5939617125413813
688030.SH,0.5057201964848109
688031.SH,0.746937272343552
688029.SH,0.5119874366194126
688032.SH,0.701684579235871
688033.SH,0.5552652698919344
688035.SH,0.6072068692495286
688036.SH,0.5990039470203503
688037.SH,0.7461317548008178
688045.SH,0.5812343551766195
688041.SH,0.6104899847221568
688038.SH,0.5176614686808564
688039.SH,0.7184419905999831
688046.SH,0.5266147291779247
688047.SH,0.5982917210974278
688048.SH,0.6981274163097153
688049.SH,0.5892580845750114
688050.SH,0.5563797725489185
688052.SH,0.6219308993635602
688051.SH,0.5928808300819027
688053.SH,0.6019279986803995
688055.SH,0.4682836711018119
688056.SH,0.5450422434086069
688057.SH,0.3154379898120197
688058.SH,0.6476883642544813
688059.SH,0.6104678061075943
688062.SH,0.5827156862524728
688060.SH,0.5269438215446357
688061.SH,0.5245920291377854
688063.SH,0.6669391467794439
688065.SH,0.42632926000107907
688066.SH,0.6037370130669105
688067.SH,0.4113203684735194
688070.SH,0.6244517464363988
688069.SH,0.45756710150482677
688068.SH,0.7538028624473494
688071.SH,0.7189434425135874
688072.SH,0.6581952181094194
688073.SH,0.6310229800640831
688075.SH,0.672527115894209
688076.SH,0.5983475114732957
688077.SH,0.6392477576663058
688078.SH,0.5822116555756922
688079.SH,0.5197673514979213
688080.SH,0.5879914212255577
688081.SH,0.569062136744984
688082.SH,0.5240614054190518
688083.SH,0.5850046958918507
688084.SH,0.6336926732057045
688085.SH,0.5191518304715537
688087.SH,0.4784456983967678
688089.SH,0.5684064688883379
688088.SH,0.6071634517440964
688090.SH,0.5819753937383738
688091.SH,0.6496369198488445
688092.SH,0.4674129640071603
688093.SH,0.4926750073783725
688095.SH,0.6853458686784556
688097.SH,0.5588104536931645
688096.SH,0.48140591189838394
688098.SH,0.46672983390819567
688099.SH,0.537066565518076
688100.SH,0.516447031662751
688101.SH,0.42329611213660173
688102.SH,0.5861980646515836
688103.SH,0.5825816898558721
688106.SH,0.4437820612091786
688107.SH,0.6244345987374688
688105.SH,0.571162071145204
688108.SH,0.57279877610784
688109.SH,0.5414495367048329
688110.SH,0.5944808519990912
